Country Code,Year,Inflation,Population,GDP,Export,Import
SLB,1993,-0.036437192068032725,-0.26663189534507936,-0.21504757252840673,-0.37583476430101176,-0.7452213477431481
SLB,1994,-0.025603164203659812,-0.2665529090189999,-0.21496821815489048,-0.3484875921382544,-0.733231760626066
SLB,1995,-0.035216433721728696,-0.26647230447915254,-0.21491644560493242,-0.3136481920132782,-0.666778594698169
SLB,1996,-0.029530511198618516,-0.266390110882542,-0.2148844652490021,-0.3268606955800816,-0.680512370854146
SLB,1997,-0.039312206201794514,-0.2663065396174534,-0.21487205375936982,-0.33669640860792066,-0.6484668927346244
SLB,1998,-0.02787348865924405,-0.2662220061712054,-0.2149256669161498,-0.41263982031342117,-0.7858046568214481
SLB,1999,-0.03948087241959226,-0.2661386973191602,-0.21490200247496727,-0.3968794996781031,-0.8682073154420125
SLB,2000,-0.039827589606074805,-0.26606603077387725,-0.21495499976237792,-0.5088498688006612,-0.9506099740604443
SLB,2001,-0.04238204833147418,-0.26600293501542915,-0.21496303240556797,-0.5520665024709104,-0.9597658249995659
SLB,2002,-0.031769541004189494,-0.26594064107461385,-0.2150120810227769,-0.5304581856424714,-1.0650581109690007
SLB,2003,-0.0388206182493777,-0.26587880635662453,-0.21495668935768444,-0.4990279066183579,-0.9421545456880872
SLB,2004,-0.04222299920736357,-0.26581716115916665,-0.21491756326171427,-0.4534068566205018,-0.8159640300102932
SLB,2005,-0.04130901189866883,-0.2657554284906943,-0.21485160273408604,-0.4412197658546128,-0.5247393009284107
SLB,2006,-0.030999928638113204,-0.26569336780591757,-0.21480155003276008,-0.4057624823052449,-0.37921162781626927
SLB,2007,-0.04042011174938798,-0.26563095723708297,-0.214740892245339,-0.32114824243858736,-0.027686463950869197
SLB,2008,-0.014830995375635356,-0.2655680218421614,-0.2146778985743311,-0.2317448137132183,0.1305835577865818
SLB,2009,-0.04193971479891922,-0.2654998600541244,-0.2146551861645916,-0.32065125110561404,-0.14455174557817077
SLB,2010,-0.0579526791229128,-0.2653917823264777,-0.21458322736512692,-0.20487192508004104,0.47929589298388664
SLB,2011,-0.04127708888588145,-0.26524616495511477,-0.21445438192540572,0.17719863663693095,0.7731163056108692
SLB,2012,-0.04506932054134847,-0.26509556173592624,-0.2143600806577128,0.33762647738352575,0.8525890918156727
SLB,2013,-0.046449340232500594,-0.26494001640441933,-0.21428181020125395,0.3115629185045232,1.0871116362711204
SLB,2014,-0.04704695094321624,-0.2647799225801592,-0.21424320994462678,0.25631347553041905,0.9137567959937097
SLB,2015,-0.062262442235841285,-0.26461586340324245,-0.21426471106898523,0.14215175001413455,0.7607559068591557
SLB,2016,-0.05938134777506812,-0.2644484730385241,-0.2142090720908127,0.21464175992834086,0.7059306713673777
SLB,2017,-0.059444429306998184,-0.2642786845101586,-0.21413888342717227,0.3372434208520913,1.2457413318222152
SLB,2018,-0.051564725008194985,-0.26410790464362904,-0.21402564013069772,0.4735663629582392,1.3813349068680114
SLB,2019,-0.05640638219364047,-0.2639690735651398,-0.2140227823154194,0.26104267369931594,1.3291969133016426
